,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
0,Bangalore to Kozhikode,KSRTC (Kerala) - 1921,SWIFT-GARUDA A/C SEATER BUS,19:00,04:20,09h 20m,INR 688,28 Seats available,3.6
1,Bangalore to Kozhikode,KSRTC (Kerala) - 789,Super Fast Non AC Seater (2+3),20:00,04:25,08h 25m,INR 473,13 Seats available,3.6
2,Bangalore to Kozhikode,KSRTC (Kerala) - 1585,Super Deluxe Non AC Seater Air Bus (2+2),20:31,05:36,09h 05m,INR 640,26 Seats available,4.2
3,Bangalore to Kozhikode,KSRTC (Kerala) - 1586,Super Deluxe Non AC Seater Air Bus (2+2),21:31,06:36,09h 05m,INR 640,25 Seats available,3.2
4,Bangalore to Kozhikode,KSRTC (Kerala) - 2133,Swift Deluxe Non AC Air Bus (2+2),22:12,07:36,09h 24m,INR 640,20 Seats available,2.7
5,Bangalore to Kozhikode,KSRTC (Kerala) - 2063,SWIFT-GARUDA A/C SEATER BUS,22:32,07:35,09h 03m,INR 627,8 Seats available,4.1
6,Bangalore to Kozhikode,KSRTC (Kerala) - 574,Super Deluxe Non AC Seater Air Bus (2+2),23:00,09:30,10h 30m,INR 469,15 Seats available,3.7
7,Bangalore to Kozhikode,KSRTC (Kerala) - 583,Super Deluxe Non AC Seater Air Bus (2+2),23:30,09:35,10h 05m,INR 469,18 Seats available,3.9
8,Bangalore to Kozhikode,KSRTC (Kerala) - 56,SWIFT-GARUDA A/C SEATER BUS,23:41,09:05,09h 24m,INR 627,20 Seats available,3.8
9,Bangalore to Kozhikode,MMK Travels,VE A/C Seater / Sleeper (2+1),22:30,07:30,09h 00m,INR 700,12 Seats available,4.4
10,Bangalore to Kozhikode,NS Transports,Non A/C Seater / Sleeper (2+1),21:45,06:10,08h 25m,INR 649,8 Seats available,4.2
11,Bangalore to Kozhikode,NS Transports,VE A/C Sleeper (2+1),22:45,07:30,08h 45m,INR 950,3 Seats available,4.1
12,Bangalore to Kozhikode,AdSURAJ TRAVEL HOUSE,VE A/C Seater / Sleeper (2+1),21:00,07:30,10h 30m,648,28 Seats available,3.7
13,Bangalore to Kozhikode,DLT BUS,A/C Sleeper (2+1),22:30,07:30,09h 00m,INR 899,11 Seats available,4.0
14,Bangalore to Kozhikode,P K Travels,A/C Sleeper (2+1),18:45,06:30,11h 45m,INR 1000,13 Seats available,4.2
15,Bangalore to Kozhikode,Suraj Holidays,VE A/C Sleeper (2+1),22:30,07:30,09h 00m,INR 850,15 Seats available,3.9
16,Bangalore to Kozhikode,AdSAAM BUS,Bharat Benz A/C Sleeper (2+1),20:10,06:45,10h 35m,832,8 Seats available,4.3
17,Bangalore to Kozhikode,NS Transports,Non A/C Seater / Sleeper (2+1),22:15,06:30,08h 15m,INR 649,4 Seats available,4.0
18,Bangalore to Kozhikode,National travels and logistics,NON A/C Sleeper (2+1),22:45,06:30,07h 45m,649,16 Seats available,3.8
19,Bangalore to Kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:00,07:05,09h 05m,INR 800,14 Seats available,3.8
20,Bangalore to Kozhikode,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),21:00,05:30,08h 30m,INR 899,16 Seats available,3.8
21,Bangalore to Kozhikode,P K Travels,A/C Sleeper (2+1),21:45,06:30,08h 45m,INR 900,19 Seats available,3.6
22,Bangalore to Kozhikode,DA Transports,A/C Sleeper (2+1),21:45,07:00,09h 15m,648,22 Seats available,3.5
23,Bangalore to Kozhikode,A1 Travels,Non A/C Seater / Sleeper (2+1),21:00,06:45,09h 45m,INR 500,23 Seats available,3.2
24,Bangalore to Kozhikode,SKS Tours & Travels,A/C Sleeper (2+1),21:15,05:45,08h 30m,INR 849,17 Seats available,4.3
25,Bangalore to Kozhikode,Sam Tourist,NON AC Seater / Sleeper 2+1,22:05,07:05,09h 00m,INR 599,27 Seats available,3.5
26,Bangalore to Kozhikode,SRS Travels,A/C Sleeper (2+1),21:45,06:40,08h 55m,833,28 Seats available,2.3
27,Bangalore to Kozhikode,Suraj Holidays,NON AC Seater / Sleeper 2+1,20:30,06:00,09h 30m,INR 650,16 Seats available,3.4
28,Bangalore to Kozhikode,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:45,06:45,10h 00m,INR 650,24 Seats available,2.7
29,Bangalore to Kozhikode,Bharathi Travels,A/C Sleeper (2+1),23:45,08:00,08h 15m,INR 890,20 Seats available,2.2
30,Bangalore to Kozhikode,NS Transports,NON A/C Sleeper (2+1),22:30,06:45,08h 15m,INR 749,15 Seats available,4.1
31,Bangalore to Kozhikode,P K Travels,Non A/C Seater / Sleeper (2+1),19:15,05:15,10h 00m,INR 700,19 Seats available,3.5
32,Bangalore to Kozhikode,Kalpaka Travels,NON A/C Semi Sleeper (2+2),22:00,06:30,08h 30m,740,19 Seats available,3.2
33,Bangalore to Kozhikode,Vijay Lines,A/C Seater / Sleeper (2+1),22:20,07:00,08h 40m,INR 1499,31 Seats available,1.0
34,Bangalore to Kozhikode,National travels and logistics,A/C Sleeper (2+1),22:45,07:15,08h 30m,INR 2290,23 Seats available,3.7
35,Kozhikode to Ernakulam,KSRTC (Kerala) - 503,Super Deluxe Non AC Seater Air Bus (2+2),17:42,22:00,04h 18m,INR 309,28 Seats available,3.7
36,Kozhikode to Ernakulam,KSRTC (Kerala) - 1872,Low Floor AC Seater 2+2,18:30,23:44,05h 14m,INR 383,4 Seats available,3.6
37,Kozhikode to Ernakulam,KSRTC (Kerala) - 467,Super Deluxe Non AC Seater Air Bus (2+2),19:55,00:35,04h 40m,INR 309,22 Seats available,1.2
38,Kozhikode to Ernakulam,KSRTC (Kerala) - 564,Super Deluxe Non AC Seater Air Bus (2+2),20:12,00:51,04h 39m,INR 309,25 Seats available,4.1
39,Kozhikode to Ernakulam,KSRTC (Kerala) - 46,Swift Deluxe Non AC Air Bus (2+2),20:25,01:01,04h 36m,INR 309,7 Seats available,3.2
40,Kozhikode to Ernakulam,KSRTC (Kerala) - 2393,Low Floor AC Seater 2+2,20:30,01:44,05h 14m,INR 383,19 Seats available,3.2
41,Kozhikode to Ernakulam,KSRTC (Kerala) - 827,Super Fast Non AC Seater (2+3),21:00,02:35,05h 35m,INR 269,50 Seats available,3.6
42,Kozhikode to Ernakulam,KSRTC (Kerala) - 531,Super Deluxe Non AC Seater Air Bus (2+2),21:15,01:10,03h 55m,INR 309,2 Seats available,3.3
43,Kozhikode to Ernakulam,KSRTC (Kerala) - 42,Swift Deluxe Non AC Air Bus (2+2),21:25,02:05,04h 40m,INR 309,2 Seats available,3.2
44,Kozhikode to Ernakulam,KSRTC (Kerala) - 666,Super Fast Non AC Seater (2+3),22:25,04:19,05h 54m,INR 269,45 Seats available,3.2
45,Kozhikode to Ernakulam,KSRTC (Kerala) - 1841,Low Floor AC Seater 2+2,22:30,03:40,05h 10m,INR 383,9 Seats available,3.0
46,Kozhikode to Ernakulam,KSRTC (Kerala) - 582,Super Deluxe Non AC Seater Air Bus (2+2),22:40,03:40,05h 00m,INR 288,21 Seats available,3.2
47,Kozhikode to Ernakulam,KSRTC (Kerala) - 1704,Super Fast Non AC Seater (2+3),22:40,03:50,05h 10m,INR 255,36 Seats available,3.2
48,Kozhikode to Ernakulam,KSRTC (Kerala) - 1011,Super Fast Non AC Seater (2+3),23:00,04:30,05h 30m,INR 261,25 Seats available,3.2
49,Kozhikode to Ernakulam,KSRTC (Kerala) - 279,Super Fast Non AC Seater (2+3),23:05,04:40,05h 35m,INR 269,32 Seats available,3.8
50,Kozhikode to Ernakulam,KSRTC (Kerala) - 407,Super Deluxe Non AC Seater Air Bus (2+2),23:25,03:55,04h 30m,INR 299,10 Seats available,3.2
51,Kozhikode to Ernakulam,A1 Travels,NON A/C Semi Sleeper (2+2),21:00,01:30,04h 30m,INR 450,17 Seats available,3.7
52,Kozhikode to Ernakulam,EMERALD TRAVELS,A/C Sleeper (2+1),21:56,02:40,04h 44m,INR 900,8 Seats available,3.1
53,Kozhikode to Ernakulam,BLM Transports,A/C Sleeper (2+1),22:00,02:45,04h 45m,912,8 Seats available,3.9
54,Kozhikode to Ernakulam,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:15,01:45,03h 30m,INR 800,27 Seats available,3.1
55,Kozhikode to Ernakulam,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,01:29,02h 59m,INR 800,23 Seats available,3.6
56,Kozhikode to Ernakulam,Sonia Travels,A/C Seater/Sleeper (2+1),23:30,04:29,04h 59m,INR 700,25 Seats available,4.2
57,Kozhikode to Ernakulam,Sonia Travels,A/C Semi Sleeper (2+2),23:45,03:30,03h 45m,INR 600,30 Seats available,4.2
58,Kozhikode to Ernakulam,Surya Connect,Volvo A/C Semi Sleeper (2+2),23:55,05:15,05h 20m,INR 580,26 Seats available,4.7
59,Kozhikode to Ernakulam,Cochin Express,A/C Seater Push Back (2+2),23:55,05:45,05h 50m,INR 650,41 Seats available,3.9
60,Kozhikode to Ernakulam,Cochin Express,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),23:59,06:15,06h 16m,INR 667,7 Seats available,3.6
61,Kozhikode to Ernakulam,Cochin Express,A/C Sleeper (2+1),23:59,05:45,05h 46m,INR 807,7 Seats available,4.2
62,Kozhikode to Ernakulam,A1 Travels,A/C Seater / Sleeper (2+1),20:05,23:59,03h 54m,INR 600,19 Seats available,2.8
63,Kozhikode to Ernakulam,Shajees Motors,A/C Semi Sleeper (2+2),22:30,03:05,04h 35m,530,31 Seats available,2.6
64,Kozhikode to Ernakulam,LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),23:05,03:15,04h 10m,849,8 Seats available,2.8
65,Kozhikode to Ernakulam,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),23:15,03:10,03h 55m,INR 850,11 Seats available,1.8
66,Kozhikode to Ernakulam,Kalpaka Travels 1,A/C Semi Sleeper (2+2),23:59,05:00,05h 01m,INR 600,30 Seats available,2.4
67,Kozhikode to Ernakulam,Arya Travels,A/C Sleeper (2+1),23:59,05:30,05h 31m,INR 849,11 Seats available,2.9
68,Kozhikode to Ernakulam,Arya Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:59,05:00,05h 01m,INR 849,5 Seats available,2.7
69,Kozhikode to Ernakulam,Arya Travels,Volvo A/C Semi Sleeper (2+2),23:59,05:30,05h 31m,INR 899,33 Seats available,2.9
70,Kozhikode to Ernakulam,Madhavi Travels,A/C Sleeper (2+1),22:20,02:35,04h 15m,999,4 Seats available,4.0
71,Kozhikode to Ernakulam,A1 Travels,Bharat Benz A/C Sleeper (2+1),23:30,03:15,03h 45m,INR 1000,31 Seats available,3.2
72,Kozhikode to Ernakulam,Atlas Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:00,03:15,05h 15m,INR 3500,49 Seats available,2.8
73,Kozhikode to Bangalore,KSRTC (Kerala) - 578,Super Deluxe Non AC Seater Air Bus (2+2),18:00,04:00,10h 00m,INR 513,4 Seats available,3.1
74,Kozhikode to Bangalore,KSRTC (Kerala) - 72,SWIFT-GARUDA A/C SEATER BUS,19:00,03:35,08h 35m,INR 688,10 Seats available,3.4
75,Kozhikode to Bangalore,KSRTC (Kerala) - 1583,Super Deluxe Non AC Seater Air Bus (2+2),20:02,05:21,09h 19m,INR 640,8 Seats available,3.7
76,Kozhikode to Bangalore,KSRTC (Kerala) - 1584,Super Deluxe Non AC Seater Air Bus (2+2),21:29,06:38,09h 09m,INR 640,6 Seats available,3.8
77,Kozhikode to Bangalore,KSRTC (Kerala) - 50,Swift Deluxe Non AC Air Bus (2+2),22:06,06:41,08h 35m,INR 640,7 Seats available,3.5
78,Kozhikode to Bangalore,KSRTC (Kerala) - 549,Super Deluxe Non AC Seater Air Bus (2+2),22:15,06:13,07h 58m,INR 640,3 Seats available,1.9
79,Kozhikode to Bangalore,MMK Travels,VE A/C Seater / Sleeper (2+1),21:30,06:00,08h 30m,INR 700,11 Seats available,4.4
80,Kozhikode to Bangalore,NS Transports,Non A/C Seater / Sleeper (2+1),20:30,06:35,10h 05m,INR 649,8 Seats available,4.2
81,Kozhikode to Bangalore,P K Travels,A/C Sleeper (2+1),20:00,06:00,10h 00m,INR 950,18 Seats available,4.2
82,Kozhikode to Bangalore,AdSAAM BUS,Bharat Benz A/C Sleeper (2+1),20:30,06:15,09h 45m,785,9 Seats available,3.8
83,Kozhikode to Bangalore,NS Transports,VE A/C Sleeper (2+1),21:16,06:30,09h 14m,INR 899,16 Seats available,4.2
84,Kozhikode to Bangalore,DLT BUS,A/C Sleeper (2+1),21:45,06:30,08h 45m,INR 899,15 Seats available,4.0
85,Kozhikode to Bangalore,Suraj Holidays,VE A/C Sleeper (2+1),22:00,07:15,09h 15m,INR 850,19 Seats available,4.0
86,Kozhikode to Bangalore,AdDA Transports,A/C Sleeper (2+1),21:50,06:45,08h 55m,739,12 Seats available,3.7
87,Kozhikode to Bangalore,Silver Line Travels,NON A/C Semi Sleeper (2+2),20:30,05:45,09h 15m,INR 599,19 Seats available,4.3
88,Kozhikode to Bangalore,National travels and logistics,NON A/C Sleeper (2+1),20:45,06:15,09h 30m,599,5 Seats available,3.9
89,Kozhikode to Bangalore,P K Travels,A/C Sleeper (2+1),21:30,06:30,09h 00m,INR 950,10 Seats available,3.8
90,Kozhikode to Bangalore,A1 Travels,Non A/C Seater / Sleeper (2+1),21:30,06:30,09h 00m,INR 550,19 Seats available,3.7
91,Kozhikode to Bangalore,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),21:30,06:30,09h 00m,INR 899,23 Seats available,3.6
92,Kozhikode to Bangalore,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),21:10,07:15,10h 05m,INR 850,14 Seats available,3.4
93,Kozhikode to Bangalore,Suraj Holidays,NON AC Seater / Sleeper 2+1,21:00,05:55,08h 55m,INR 650,17 Seats available,3.5
94,Kozhikode to Bangalore,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:15,07:15,10h 00m,INR 700,30 Seats available,4.1
95,Kozhikode to Bangalore,Sam Tourist,NON AC Seater / Sleeper 2+1,21:00,06:30,09h 30m,INR 599,23 Seats available,3.8
96,Kozhikode to Bangalore,SRS Travels,A/C Sleeper (2+1),22:00,06:30,08h 30m,870,13 Seats available,2.9
97,Kozhikode to Bangalore,SKS Tours & Travels,A/C Sleeper (2+1),21:00,06:00,09h 00m,INR 849,17 Seats available,3.7
98,Kozhikode to Bangalore,NS Transports,Non A/C Seater / Sleeper (2+1),19:31,04:30,08h 59m,INR 649,6 Seats available,3.9
99,Kozhikode to Bangalore,A1 Travels,A/C Seater / Sleeper (2+1),22:30,06:30,08h 00m,INR 700,20 Seats available,3.2
100,Kozhikode to Bangalore,Bharathi Travels,A/C Sleeper (2+1),20:50,05:35,08h 45m,INR 600,24 Seats available,2.2
101,Kozhikode to Bangalore,NS Transports,NON A/C Sleeper (2+1),22:00,07:05,09h 05m,INR 699,8 Seats available,4.1
102,Kozhikode to Bangalore,P K Travels,Non A/C Seater / Sleeper (2+1),21:00,06:00,09h 00m,INR 700,22 Seats available,4.1
103,Kozhikode to Bangalore,DA Transports,A/C Sleeper (2+1),22:00,07:45,09h 45m,693,8 Seats available,3.0
104,Kozhikode to Bangalore,National travels and logistics,A/C Sleeper (2+1),21:15,06:15,09h 00m,INR 2290,23 Seats available,3.9
105,Ernakulam to Kozhikode,KSRTC (Kerala) - 2569,Super Fast Non AC Seater (2+3),18:00,00:35,06h 35m,INR 261,43 Seats available,2.8
106,Ernakulam to Kozhikode,KSRTC (Kerala) - 549,Super Deluxe Non AC Seater Air Bus (2+2),18:05,22:15,04h 10m,INR 309,15 Seats available,3.1
107,Ernakulam to Kozhikode,KSRTC (Kerala) - 2517,Swift Deluxe Non AC Air Bus (2+2),18:36,23:16,04h 40m,INR 309,22 Seats available,2.8
108,Ernakulam to Kozhikode,KSRTC (Kerala) - 2131,Super Deluxe Non AC Seater Air Bus (2+2),20:29,01:50,05h 21m,INR 288,18 Seats available,2.8
109,Ernakulam to Kozhikode,KSRTC (Kerala) - 570,Super Deluxe Non AC Seater Air Bus (2+2),21:20,01:45,04h 25m,INR 309,37 Seats available,2.7
110,Ernakulam to Kozhikode,KSRTC (Kerala) - 915,Super Fast Non AC Seater (2+3),21:35,03:10,05h 35m,INR 261,25 Seats available,2.8
111,Ernakulam to Kozhikode,KSRTC (Kerala) - 352,Super Fast Non AC Seater (2+3),21:46,03:10,05h 24m,INR 269,40 Seats available,4.3
112,Ernakulam to Kozhikode,KSRTC (Kerala) - 2071,Super Deluxe Non AC Seater Air Bus (2+2),22:10,02:30,04h 20m,INR 268,13 Seats available,3.7
113,Ernakulam to Kozhikode,KSRTC (Kerala) - 1028,Super Fast Non AC Seater (2+3),22:10,03:30,05h 20m,INR 269,34 Seats available,2.8
114,Ernakulam to Kozhikode,KSRTC (Kerala) - 43,Swift Deluxe Non AC Air Bus (2+2),22:15,03:21,05h 06m,INR 309,5 Seats available,3.0
115,Ernakulam to Kozhikode,KSRTC (Kerala) - 408,Super Deluxe Non AC Seater Air Bus (2+2),22:30,02:45,04h 15m,INR 299,10 Seats available,2.8
116,Ernakulam to Kozhikode,KSRTC (Kerala) - 697,Super Fast Non AC Seater (2+3),22:34,03:35,05h 01m,INR 231,41 Seats available,3.6
117,Ernakulam to Kozhikode,KSRTC (Kerala) - 667,Super Fast Non AC Seater (2+3),22:35,02:30,03h 55m,INR 230,38 Seats available,2.0
118,Ernakulam to Kozhikode,KSRTC (Kerala) - 368,AC MULTI AXLE,22:50,03:05,04h 15m,INR 494,15 Seats available,2.5
119,Ernakulam to Kozhikode,KSRTC (Kerala) - 47,Swift Deluxe Non AC Air Bus (2+2),22:55,03:52,04h 57m,INR 309,7 Seats available,3.1
120,Ernakulam to Kozhikode,KSRTC (Kerala) - 1845,Low Floor AC Seater 2+2,23:04,04:10,05h 06m,INR 383,25 Seats available,2.8
121,Ernakulam to Kozhikode,KSRTC (Kerala) - 431,Super Fast Non AC Seater (2+3),23:15,04:45,05h 30m,INR 269,36 Seats available,2.8
122,Ernakulam to Kozhikode,Ubc travels,A/C Semi Sleeper (2+2),20:40,01:00,04h 20m,INR 700,21 Seats available,3.3
123,Ernakulam to Kozhikode,Ubc travels,A/C Seater/Sleeper (2+1),20:45,03:00,06h 15m,INR 900,20 Seats available,4.0
124,Ernakulam to Kozhikode,Kalpaka Travels 1,A/C Sleeper (2+1),20:55,02:30,05h 35m,INR 800,19 Seats available,5.0
125,Ernakulam to Kozhikode,Sheraton Tours and Travels,A/C Seater/Sleeper (2+1),21:00,01:45,04h 45m,480,17 Seats available,4.2
126,Ernakulam to Kozhikode,Adrin Travels,A/C Seater/Sleeper (2+1),21:00,02:00,05h 00m,INR 700,23 Seats available,4.9
127,Ernakulam to Kozhikode,Cochin Express,A/C Sleeper (2+1),21:15,02:30,05h 15m,INR 950,2 Seats available,4.4
128,Ernakulam to Kozhikode,Cochin Express,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),21:15,02:20,05h 05m,INR 667,26 Seats available,4.4
129,Ernakulam to Kozhikode,Sonia Travels,A/C Seater/Sleeper (2+1),21:30,02:29,04h 59m,INR 700,22 Seats available,3.8
130,Ernakulam to Kozhikode,Sonia Travels,A/C Semi Sleeper (2+2),21:30,02:30,05h 00m,INR 600,32 Seats available,3.8
131,Ernakulam to Kozhikode,UFO Bus,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),21:30,02:45,05h 15m,630,32 Seats available,4.3
132,Ernakulam to Kozhikode,Madhavi Travels,A/C Semi Sleeper (2+2),21:30,02:15,04h 45m,549,25 Seats available,4.6
133,Ernakulam to Kozhikode,Madhavi Travels,A/C Sleeper (2+1),21:40,02:35,04h 55m,INR 799,22 Seats available,4.2
134,Ernakulam to Kozhikode,UFO Bus,A/C Semi Sleeper (2+2),21:45,01:50,04h 05m,469,21 Seats available,3.7
135,Ernakulam to Kozhikode,Arya Travels,A/C Sleeper (2+1),21:45,03:15,05h 30m,INR 799,21 Seats available,3.1
136,Ernakulam to Kozhikode,UFO Bus,A/C Seater Push Back (2+2),21:45,02:40,04h 55m,499,28 Seats available,3.7
137,Ernakulam to Kozhikode,Arya Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),21:45,03:16,05h 31m,INR 649,34 Seats available,3.1
138,Ernakulam to Kozhikode,Surya Connect,Volvo A/C Semi Sleeper (2+2),22:00,02:10,04h 10m,INR 580,25 Seats available,3.7
139,Ernakulam to Kozhikode,Kalpaka Travels 1,A/C Semi Sleeper (2+2),22:00,03:00,05h 00m,INR 600,40 Seats available,4.5
140,Ernakulam to Kozhikode,Madhavi Travels,A/C Sleeper (2+1),22:00,02:45,04h 45m,INR 799,20 Seats available,4.8
141,Ernakulam to Kozhikode,Madhavi Travels,A/C Semi Sleeper (2+2),22:10,03:35,05h 25m,549,1 Seat available,3.9
142,Ernakulam to Kozhikode,Madhavi Travels,A/C Semi Sleeper (2+2),22:10,03:35,05h 25m,549,32 Seats available,3.0
143,Ernakulam to Kozhikode,EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),23:30,04:30,05h 00m,INR 700,20 Seats available,3.5
144,Ernakulam to Kozhikode,Blue Bird Travels,A/C Seater Push Back (2+2),22:30,03:30,05h 00m,INR 599,2 Seats available,2.6
145,Ernakulam to Kozhikode,A1 Travels,Bharat Benz A/C Sleeper (2+1),23:45,04:00,04h 15m,INR 900,25 Seats available,2.3
146,Ernakulam to Kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),23:59,04:30,04h 31m,INR 900,21 Seats available,2.4
147,Ernakulam to Kozhikode,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,05:30,05h 31m,INR 750,30 Seats available,2.8
148,Ernakulam to Kozhikode,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,05:00,05h 01m,INR 700,26 Seats available,2.6
149,Ernakulam to Kozhikode,Galaxy Tours,2+1 Air Suspension A/C Seater / Sleeper,01:15,06:00,04h 45m,INR 650,1 Seat available,2.8
150,Ernakulam to Kozhikode,Galaxy Tours,A/C Semi Sleeper (2+2),01:15,06:00,04h 45m,INR 650,22 Seats available,2.3
151,Ernakulam to Kozhikode,Murahara Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),18:45,23:45,05h 00m,INR 1000,35 Seats available,4.2
152,Ernakulam to Kozhikode,LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),22:40,03:40,05h 00m,1149,6 Seats available,4.4
153,Ernakulam to Kozhikode,Madhavi Travels,A/C Sleeper (2+1),23:59,04:30,04h 31m,999,5 Seats available,3.1
154,Ernakulam to Kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:10,03:51,05h 41m,INR 1000,17 Seats available,2.4
155,Kozhikode to Mysore,KSRTC (Kerala) - 578,Super Deluxe Non AC Seater Air Bus (2+2),18:00,01:20,07h 20m,INR 350,3 Seats available,3.8
156,Kozhikode to Mysore,KSRTC (Kerala) - 72,SWIFT-GARUDA A/C SEATER BUS,19:00,00:30,05h 30m,INR 452,17 Seats available,3.8
157,Kozhikode to Mysore,KSRTC (Kerala) - 1583,Super Deluxe Non AC Seater Air Bus (2+2),20:02,02:01,05h 59m,INR 419,11 Seats available,3.8
158,Kozhikode to Mysore,KSRTC (Kerala) - 1584,Super Deluxe Non AC Seater Air Bus (2+2),21:29,03:33,06h 04m,INR 419,7 Seats available,3.8
159,Kozhikode to Mysore,KSRTC (Kerala) - 50,Swift Deluxe Non AC Air Bus (2+2),22:06,04:01,05h 55m,INR 419,8 Seats available,4.0
160,Kozhikode to Mysore,KSRTC (Kerala) - 549,Super Deluxe Non AC Seater Air Bus (2+2),22:15,03:55,05h 40m,INR 419,6 Seats available,3.8
161,Kozhikode to Mysore,KSRTC (Kerala) - 719,Super Fast Non AC Seater (2+3),23:00,05:40,06h 40m,INR 319,44 Seats available,4.0
162,Kozhikode to Mysore,KSRTC (Kerala) - 96,Swift Deluxe Non AC Air Bus (2+2),23:05,04:10,05h 05m,INR 356,4 Seats available,3.8
163,Kozhikode to Mysore,SAAM BUS,Bharat Benz A/C Sleeper (2+1),20:30,04:00,07h 30m,807,9 Seats available,4.1
164,Kozhikode to Mysore,Suraj Holidays,NON AC Seater / Sleeper 2+1,21:00,03:00,06h 00m,INR 650,17 Seats available,3.9
165,Kozhikode to Mysore,Sam Tourist,NON AC Seater / Sleeper 2+1,21:00,04:00,07h 00m,INR 599,39 Seats available,3.1
166,Kozhikode to Mysore,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:15,04:30,07h 15m,INR 700,31 Seats available,3.3
167,Kozhikode to Mysore,A1 Travels,Non A/C Seater / Sleeper (2+1),21:30,04:00,06h 30m,INR 550,19 Seats available,3.3
168,Kozhikode to Mysore,DA Transports,A/C Sleeper (2+1),21:50,04:30,06h 40m,739,18 Seats available,3.6
169,Kozhikode to Mysore,DA Transports,A/C Sleeper (2+1),22:00,04:40,06h 40m,693,13 Seats available,3.6
170,Kozhikode to Mysore,National travels and logistics,NON A/C Sleeper (2+1),20:45,04:00,07h 15m,INR 699,5 Seats available,2.1
171,Kozhikode to Mysore,SKS Tours & Travels,A/C Sleeper (2+1),21:00,04:00,07h 00m,INR 849,18 Seats available,4.0
172,Kozhikode to Mysore,NS Transports,VE A/C Sleeper (2+1),21:15,03:30,06h 15m,INR 899,16 Seats available,4.2
173,Kozhikode to Mysore,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),21:30,04:45,07h 15m,INR 899,26 Seats available,3.6
174,Kozhikode to Mysore,Suraj Holidays,VE A/C Sleeper (2+1),22:00,05:00,07h 00m,INR 850,22 Seats available,4.8
175,Kozhikode to Mysore,National travels and logistics,A/C Sleeper (2+1),21:15,03:45,06h 30m,INR 2290,32 Seats available,2.1
176,Kozhikode to Mysore,SRS Travels,A/C Sleeper (2+1),22:00,04:30,06h 30m,870,12 Seats available,2.1
177,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 1862,Low Floor AC Seater 2+2,17:30,03:45,10h 15m,INR 723,19 Seats available,3.0
178,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 503,Super Deluxe Non AC Seater Air Bus (2+2),17:42,01:40,07h 58m,INR 586,24 Seats available,2.3
179,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 556,Super Deluxe Non AC Seater Air Bus (2+2),18:00,02:55,08h 55m,INR 586,23 Seats available,2.5
180,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 1872,Low Floor AC Seater 2+2,18:30,04:25,09h 55m,INR 742,3 Seats available,3.0
181,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 48,Swift Deluxe Non AC Air Bus (2+2),19:00,03:40,08h 40m,INR 565,7 Seats available,3.0
182,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 2372,Low Floor AC Seater 2+2,19:30,04:10,08h 40m,INR 723,22 Seats available,3.0
183,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 467,Super Deluxe Non AC Seater Air Bus (2+2),19:55,04:55,09h 00m,INR 586,23 Seats available,3.0
184,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 564,Super Deluxe Non AC Seater Air Bus (2+2),20:12,05:10,08h 58m,INR 586,25 Seats available,2.6
185,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 46,Swift Deluxe Non AC Air Bus (2+2),20:25,05:05,08h 40m,INR 586,11 Seats available,2.3
186,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 2393,Low Floor AC Seater 2+2,20:30,06:35,10h 05m,INR 742,21 Seats available,3.0
